"","genre","vote","ws.score","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"74","All",50,0.95,15042,550,0.96410171181652,0.965736040609137,0.963673057517659,0.908706166868198,0.987516425755585,0.987516425755585,0.898384925975774,0.943484042553192,0.94647355163728,0.942950675865679,"GBM"
"75","All",50,0.95,15042,600,0.965597473824165,0.967116759332804,0.96518668012109,0.909751665657177,0.986859395532194,0.986859395532194,0.899730820995962,0.943816489361702,0.946738102741885,0.943295108264078,"GBM"
"76","All",50,0.95,15042,650,0.965929865381419,0.967424122040362,0.96552304069963,0.909035779260158,0.984888304862024,0.984888304862024,0.899057873485868,0.94248670212766,0.945443077893409,0.941973089173946,"GBM"
"77","All",50,0.95,15042,700,0.965680571713478,0.967193581698308,0.965270770265725,0.912067919951486,0.988173455978975,0.988173455978975,0.902422611036339,0.945811170212766,0.948596657205929,0.945298033507657,"GBM"
"78","All",50,0.95,15042,100,0.947232840285857,0.948769665187576,0.947659132646061,0.890505359877488,0.781586021505376,0.781586021505376,0.905921052631579,0.844414893617021,0.832498210450966,0.843753537068478,"GBM"
"79","All",50,0.95,15042,200,0.956207412331727,0.957282969927859,0.956583449707022,0.911330049261084,0.870295698924731,0.870295698924731,0.917105263157895,0.893949468085106,0.890340323135098,0.893700481041313,"GBM"
"80","All",50,0.95,15042,300,0.959198936347017,0.960239695521905,0.959585919887223,0.921695402298851,0.862231182795699,0.862231182795699,0.928289473684211,0.89561170212766,0.890972222222222,0.895260328239955,"GBM"
"81","All",50,0.95,15042,350,0.958367957453881,0.959304686865405,0.958721255988884,0.929721815519766,0.853494623655914,0.853494623655914,0.936842105263158,0.89561170212766,0.889978976874562,0.895168364459536,"GBM"
"82","All",50,0.95,15042,400,0.963935516037893,0.964772727272727,0.964297400292866,0.923980649619903,0.898521505376344,0.898521505376344,0.927631578947368,0.913231382978723,0.911073253833049,0.913076542161856,"GBM"
"83","All",50,0.95,15042,450,0.962356656140934,0.963263320087584,0.962728085455235,0.927053824362606,0.879704301075269,0.879704301075269,0.932236842105263,0.90625,0.902758620689655,0.905970571590266,"GBM"
"84","All",50,0.95,15042,500,0.964018613927206,0.964908015236243,0.964397303075152,0.923669467787115,0.886424731182796,0.886424731182796,0.928289473684211,0.907579787234043,0.904663923182442,0.907357102433503,"GBM"
"85","All",50,0.95,15042,550,0.964267907595147,0.964960886571056,0.964587398746741,0.92871830020562,0.910618279569892,0.910618279569892,0.931578947368421,0.921210106382979,0.919579233118426,0.921098613469157,"GBM"
"86","All",50,0.95,15042,600,0.965514375934851,0.966317669020372,0.965877322808748,0.926712328767123,0.909274193548387,0.909274193548387,0.929605263157895,0.919547872340426,0.917910447761194,0.919439728353141,"GBM"
"87","All",50,0.95,15042,650,0.96709323583181,0.967810112176882,0.967439565860878,0.931365820178449,0.911962365591398,0.911962365591398,0.934210526315789,0.923204787234043,0.921561969439728,0.923086445953594,"GBM"
"88","All",50,0.95,15042,700,0.96501578859897,0.965791825790201,0.965366303433797,0.931623931623932,0.879032258064516,0.879032258064516,0.936842105263158,0.908244680851064,0.904564315352697,0.907937181663837,"GBM"
"89","All",50,0.95,15042,100,0.941415988033904,0.943694593083619,0.941500441454977,0.887404580152672,0.929380413057961,0.929380413057961,0.882548108825481,0.905917553191489,0.907907582167263,0.905964260941721,"GBM"
"90","All",50,0.95,15042,200,0.957952468007313,0.959481101857783,0.958031518214282,0.908455181182454,0.952031978680879,0.952031978680879,0.904445919044459,0.928191489361702,0.929733246584255,0.928238948862669,"GBM"
"91","All",50,0.95,15042,300,0.959531327904271,0.961030647355365,0.959611875932991,0.925064599483204,0.954030646235843,0.954030646235843,0.923025879230259,0.938497340425532,0.939324368645458,0.938528262733051,"GBM"
"92","All",50,0.95,15042,350,0.961525677247798,0.96287982041209,0.961602255763808,0.917825537294564,0.967355096602265,0.967355096602265,0.913735899137359,0.940492021276596,0.941939669153422,0.940545497869812,"GBM"
"93","All",50,0.95,15042,400,0.960113013129467,0.96147054101782,0.96018710012348,0.922012578616352,0.976682211858761,0.976682211858761,0.917717319177173,0.947140957446808,0.948560336460692,0.947199765517967,"GBM"
"94","All",50,0.95,15042,450,0.962190460362307,0.963403844607094,0.962260412447249,0.91974921630094,0.977348434377082,0.977348434377082,0.91506303915063,0.946143617021277,0.947674418604651,0.946205736763856,"GBM"
"95","All",50,0.95,15042,500,0.964267907595147,0.965434083601286,0.964339028031183,0.922882427307206,0.972684876748834,0.972684876748834,0.919044459190445,0.945811170212766,0.947129419396692,0.945864667969639,"GBM"
"96","All",50,0.95,15042,550,0.96501578859897,0.966045648842649,0.965080117207574,0.923027989821883,0.966688874083944,0.966688874083944,0.91970802919708,0.943151595744681,0.944354051415555,0.943198451640512,"GBM"
"97","All",50,0.95,15042,600,0.962605949808875,0.963656921337425,0.962667451475515,0.925062972292191,0.978680879413724,0.978680879413724,0.921035169210352,0.949800531914894,0.951116866299773,0.949858024312038,"GBM"
"98","All",50,0.95,15042,650,0.964849592820342,0.965889847592936,0.964914252221672,0.925925925925926,0.966022651565623,0.966022651565623,0.923025879230259,0.944481382978723,0.945549396804695,0.944524265397941,"GBM"
"99","All",50,0.95,15042,700,0.963935516037893,0.965033838221076,0.964001994799214,0.928251121076233,0.965356429047302,0.965356429047302,0.925680159256802,0.945478723404255,0.946440235140431,0.945518294152052,"GBM"
"100","All",50,0.95,15042,100,0.941499085923218,0.943417457000482,0.941939612660221,0.862068965517241,0.957018132975151,0.957018132975151,0.84990125082291,0.902925531914894,0.907065563335455,0.90345969189903,"GBM"
"101","All",50,0.95,15042,200,0.952301811533987,0.953559870550162,0.952674361352562,0.894023413431916,0.974479516453996,0.974479516453996,0.886767610269914,0.930186170212766,0.932519280205655,0.930623563361955,"GBM"
"102","All",50,0.95,15042,300,0.957453880671431,0.958562641631596,0.957823589950301,0.902743142144638,0.972464741437206,0.972464741437206,0.897300855826201,0.934507978723404,0.936307791787908,0.934882798631704,"GBM"
"103","All",50,0.95,15042,350,0.960860894133289,0.961753958587089,0.961196409956882,0.900243309002433,0.993955674949631,0.993955674949631,0.892034233048058,0.94248670212766,0.944781359719119,0.942994953998844,"GBM"
"104","All",50,0.95,15042,400,0.96111018780123,0.962099125364431,0.961473532680482,0.905613818630475,0.985896574882472,0.985896574882472,0.899275839368005,0.942154255319149,0.944051446945338,0.942586207125238,"GBM"
"105","All",50,0.95,15042,450,0.960528502576035,0.96144167546067,0.960867354346484,0.904059040590406,0.987239758226998,0.987239758226998,0.897300855826201,0.941821808510638,0.943820224719101,0.9422703070266,"GBM"
"106","All",50,0.95,15042,500,0.960860894133289,0.961753958587089,0.961196409956882,0.907975460122699,0.993955674949631,0.993955674949631,0.901250822909809,0.947140957446808,0.949022122475152,0.94760324892972,"GBM"
"107","All",50,0.95,15042,550,0.96227355825162,0.963083428199707,0.962594896301075,0.905752753977968,0.993955674949631,0.993955674949631,0.898617511520737,0.945811170212766,0.947806596221582,0.946286593235184,"GBM"
"108","All",50,0.95,15042,600,0.964600299152402,0.965382740126767,0.964928616589662,0.90519877675841,0.993955674949631,0.993955674949631,0.897959183673469,0.945478723404255,0.947503201024328,0.94595742931155,"GBM"
"109","All",50,0.95,15042,650,0.964849592820342,0.965618141916606,0.965175408297461,0.908138101109741,0.989254533243788,0.989254533243788,0.901909150757077,0.945146276595745,0.946962391513983,0.945581842000432,"GBM"
"110","All",50,0.95,15042,700,0.965431278045538,0.966167859466493,0.965751255615658,0.913878562577447,0.990597716588314,0.990597716588314,0.908492429229756,0.949135638297872,0.950692877860135,0.949545072909035,"GBM"
